customer_id,ticker,quantity
C355,META,10
C932,INTC,20
C716,FAKE,20
C929,AMZN,5
C623,META,10
C537,MSFT,20
C752,INTC,-10
C951,AMD,10
C529,AMD,20
C843,NFLX,20
C796,FAKE,5
C181,NFLX,20
C8,GOOGL,-10
C370,MSFT,-10
C666,AMZN,20
C875,AMD,20
C867,GOOGL,20
C988,NFLX,10
C288,META,-10
C605,NFLX,10
C394,GOOGL,20
C469,AMD,20
C932,NFLX,10
C556,FAKE,5
C288,FAKE,-10
C611,INTC,10
C573,INTC,-10
C917,AMD,10
C415,AMD,5
C277,NFLX,10
C183,GOOGL,20
C236,INTC,-10
C313,META,10
C848,AAPL,-10
C159,AAPL,5
C787,TSLA,10
C549,NFLX,-10
C903,AMD,5
C528,AMZN,20
C678,MSFT,20
C718,META,-10
C419,FAKE,20
C219,TSLA,-10
C906,META,-10
C181,MSFT,-10
C661,AMD,5
C827,TSLA,-10
C607,AMZN,10
C96,TSLA,-10
C474,FAKE,5
C700,MSFT,5
C888,INTC,20
C615,AMD,-10
C142,META,10
C814,INTC,-10
C870,MSFT,-10
C694,GOOGL,20
C489,NFLX,20
C313,INTC,5
C702,AMZN,20
C869,INTC,-10
C159,NFLX,20
C632,NVDA,20
C786,NFLX,5
C567,NFLX,20
C885,NVDA,5
C591,GOOGL,-10
C444,NVDA,20
C133,AMD,-10
C323,NVDA,-10
C637,AMD,20
C894,AAPL,10
C812,TSLA,5
C186,AMD,5
C613,NFLX,20
C285,NVDA,20
C985,AMZN,5
C43,GOOGL,20
C941,META,20
C628,AMD,10
C977,MSFT,20
C25,META,10
C312,TSLA,10
C319,AMD,5
C305,GOOGL,-10
C936,AAPL,20
C418,INTC,5
C794,NVDA,20
C350,AMD,20
C22,NFLX,20
C982,META,20
C181,MSFT,10
C212,NFLX,5
C769,GOOGL,10
C237,TSLA,-10
C257,NFLX,-10
C823,GOOGL,20
C139,GOOGL,20
C586,AMD,5
C146,NVDA,-10
C172,GOOGL,10
C461,GOOGL,-10
C59,AMD,-10
C156,FAKE,20
C736,AMZN,20
C102,GOOGL,5
C450,MSFT,-10
C744,FAKE,5
C413,AMD,5
C964,NVDA,20
C379,NVDA,10
C888,TSLA,5
C194,AMZN,5
C365,INTC,10
C89,AAPL,5
C504,INTC,-10
C358,MSFT,10
C173,NFLX,5
C518,INTC,10
C576,FAKE,-10
C14,GOOGL,20
C882,TSLA,20
C212,NVDA,10
C335,AMZN,-10
C86,AMD,5
C767,GOOGL,20
C857,AMD,-10
C973,NFLX,10
C825,FAKE,5
C163,TSLA,5
C518,META,5
C537,AMZN,-10
C155,GOOGL,10
C491,AMZN,-10
C40,AAPL,5
C799,META,-10
C685,GOOGL,20
C792,AMD,-10
C229,GOOGL,-10
C970,AMD,5
C787,FAKE,10
C872,INTC,5
C56,MSFT,20
C726,INTC,10
C478,TSLA,-10
C118,TSLA,10
C142,META,10
C167,FAKE,5
C930,META,10
C373,FAKE,20
C583,GOOGL,20
C37,META,20
C619,NVDA,10
C219,FAKE,-10
C424,AMZN,20
C298,AMD,-10
C210,NFLX,5
C479,META,20
C498,AMZN,20
C876,FAKE,5
C857,NFLX,20
C735,AMD,-10
C111,AMZN,20
C834,TSLA,5
C835,INTC,5
C395,AMZN,5
C355,AAPL,10
C91,FAKE,20
C796,AMD,-10
C220,FAKE,20
C219,INTC,10
C915,AMZN,-10
C618,META,10
C955,GOOGL,-10
C495,MSFT,-10
C242,MSFT,-10
C763,INTC,5
C941,MSFT,20
C937,TSLA,10
C314,FAKE,10
C285,GOOGL,5
C906,NFLX,20
C951,GOOGL,-10
C223,META,-10
C11,FAKE,-10
C95,FAKE,10
C163,TSLA,5
C64,MSFT,10
C539,FAKE,5
C796,NFLX,-10
C938,GOOGL,10
C583,TSLA,-10
C935,FAKE,5
C709,TSLA,10
C860,AMD,-10
C277,FAKE,5
C637,FAKE,-10
C378,NFLX,10
C744,AMD,5
C492,NFLX,-10
C379,FAKE,10
C851,NVDA,10
C841,MSFT,20
C279,AAPL,20
C77,INTC,-10
C833,FAKE,-10
C773,AMD,-10
C469,META,5
C610,MSFT,5
C981,AMD,10
C957,MSFT,20
C963,NVDA,20
C441,META,10
C220,META,10
C373,TSLA,20
C598,GOOGL,10
C954,FAKE,10
C263,META,20
C416,AAPL,10
C882,TSLA,20
C151,META,20
C73,NVDA,-10
C814,NVDA,10
C386,AMZN,-10
C748,AMD,5
C355,AMD,10
C40,GOOGL,-10
C491,GOOGL,-10
C464,META,20
C345,AMD,10
C677,MSFT,-10
C673,MSFT,20
C864,MSFT,-10
C235,INTC,5
C573,NFLX,5
C988,MSFT,10
C747,AMD,5
C33,AMZN,10
C682,AMZN,5
C660,NVDA,10
C306,AMD,5
C451,GOOGL,20
C926,AAPL,-10
C515,META,5
C494,INTC,5
C994,META,5
C313,NFLX,5
C405,AAPL,20
C479,FAKE,20
C425,MSFT,20
C211,META,5
C981,GOOGL,5
C776,GOOGL,10
C255,META,20
C48,FAKE,-10
C688,NVDA,-10
C228,AMD,5
C99,TSLA,5
C781,MSFT,20
C800,META,10
C657,GOOGL,10
C152,NFLX,-10
C531,FAKE,10
C518,INTC,-10
C824,AAPL,20
C743,GOOGL,20
C613,FAKE,20
C260,AMD,-10
C601,TSLA,5
C812,AMD,10
C150,AAPL,20
C568,NFLX,20
C953,INTC,10
C87,META,10
C478,NFLX,10
C867,NFLX,-10
C801,GOOGL,20
C238,AAPL,10
C93,AAPL,20
C556,GOOGL,5
C860,INTC,-10
C44,AAPL,20
C991,META,10
C873,AMD,20
C300,AMD,5
C24,TSLA,5
C676,META,10
C146,AAPL,10
C201,GOOGL,-10
C901,MSFT,10
C897,FAKE,10
C416,AMD,20
C458,NVDA,10
C177,AAPL,-10
C819,AMZN,5
C746,TSLA,20
C936,GOOGL,5
C919,NFLX,10
C123,AAPL,10
C512,NVDA,10
C318,GOOGL,-10
C483,META,10
C625,META,10
C215,AMZN,5
C589,AAPL,10
C990,NFLX,10
C566,AMD,5
C420,AMD,5
C993,NVDA,5
C198,GOOGL,-10
C511,FAKE,20
C853,AMD,-10
C90,FAKE,-10
C818,AAPL,10
C323,META,20
C158,TSLA,10
C546,INTC,10
C315,NFLX,-10
C561,META,5
C110,GOOGL,10
C970,TSLA,5
C349,AMD,5
C439,GOOGL,10
C394,MSFT,20
C984,GOOGL,10
C494,INTC,-10
C986,NVDA,20
C346,INTC,-10
C289,META,5
C746,TSLA,20
C958,MSFT,20
C335,MSFT,20
C375,NVDA,5
C98,TSLA,-10
C334,NFLX,5
C573,MSFT,-10
C702,INTC,-10
C614,AAPL,-10
C734,META,10
C978,NFLX,5
C298,NFLX,-10
C790,GOOGL,20
C209,GOOGL,20
C159,TSLA,10
C463,GOOGL,-10
C944,NFLX,10
C809,FAKE,10
C464,FAKE,5
C788,AMZN,5
C40,MSFT,5
C740,FAKE,5
C640,MSFT,10
C529,NVDA,20
C814,NFLX,5
C971,META,20
C491,FAKE,-10
C985,NFLX,5
C858,AMZN,10
C146,AMD,5
C630,NFLX,20
C340,NFLX,10
C863,META,10
C715,NFLX,5
C878,NVDA,10
C682,NVDA,-10
C409,AMD,10
C91,INTC,5
C277,MSFT,20
C685,NFLX,5
C580,FAKE,5
C3,MSFT,5
C569,META,20
C998,AMD,5
C442,AAPL,10
C684,FAKE,10
C293,INTC,-10
C406,FAKE,-10
C199,AAPL,20
C204,NVDA,10
C184,AAPL,20
C78,MSFT,20
C152,FAKE,20
C248,AMD,20
C950,INTC,10
C949,TSLA,-10
C369,AAPL,20
C84,TSLA,5
C917,AMZN,5
C361,NVDA,5
C449,META,5
C778,GOOGL,-10
C51,AMD,20
C596,GOOGL,-10
C751,TSLA,20
C748,INTC,10
C612,INTC,-10
C573,AAPL,10
C69,INTC,5
C891,NVDA,5
C976,INTC,20
C531,AMZN,-10
C163,FAKE,-10
C785,INTC,20
C223,AMZN,20
C181,META,10
C964,TSLA,10
C247,TSLA,20
C253,TSLA,-10
C602,META,5
C338,INTC,5
C775,INTC,-10
C223,AMD,20
C233,NFLX,-10
C728,NVDA,5
C150,AAPL,10
C92,GOOGL,20
C991,NVDA,5
C28,MSFT,20
C166,GOOGL,20
C12,MSFT,20
C199,AMZN,10
C737,META,-10
C617,NVDA,10
C51,META,-10
C286,AAPL,20
C281,NVDA,5
C389,INTC,10
C235,NVDA,20
C793,META,-10
C786,TSLA,20
C284,MSFT,5
C892,INTC,10
C929,INTC,20
C541,INTC,10
C682,NVDA,-10
C165,NFLX,20
C481,AAPL,10
C274,FAKE,-10
C905,AMZN,5
C432,NVDA,5
C76,NFLX,-10
C120,TSLA,10
C582,AAPL,5
C229,INTC,-10
C380,AAPL,5
C622,GOOGL,10
C800,GOOGL,10
C396,MSFT,20
C646,INTC,20
C144,AMD,20
C23,AMZN,10
C961,MSFT,10
C959,AMZN,20
C459,AAPL,20
C724,AMZN,-10
C952,NFLX,20
C252,AMD,-10
C94,AMZN,10
C421,INTC,5
C421,FAKE,5
C27,AAPL,5
C271,META,20
C649,NVDA,-10
C403,NFLX,10
C437,META,20
C726,AMD,-10
C784,AMD,10
C748,TSLA,20
C366,FAKE,20
C927,INTC,10
C843,NVDA,5
C985,TSLA,20
C803,FAKE,20
C973,NVDA,5
C4,FAKE,10
C255,NVDA,5
C810,TSLA,20
C938,FAKE,10
C924,NFLX,10
C630,INTC,20
C705,GOOGL,-10
C36,TSLA,10
C624,FAKE,20
C489,NFLX,20
C577,GOOGL,20
C602,NFLX,10
C848,GOOGL,-10
C787,GOOGL,20
C508,INTC,20
C123,FAKE,5
C754,MSFT,5
C242,NFLX,-10
C191,MSFT,10
C119,META,-10
C214,META,20
C125,NVDA,10
C696,TSLA,5
C755,TSLA,20
C85,META,-10
C917,MSFT,10
C560,NFLX,5
C1,NFLX,20
C72,META,5
C613,TSLA,20
C331,TSLA,5
C688,NFLX,10
C810,AMZN,20
C116,NFLX,-10
C943,AAPL,10
C751,META,20
C67,GOOGL,-10
C824,INTC,-10
C220,GOOGL,5
C836,AMD,-10
C106,MSFT,10
C618,FAKE,-10
C999,INTC,-10
C774,NVDA,10
C831,META,-10
C643,INTC,20
C293,TSLA,20
C891,AMD,10
C473,AMZN,20
C918,META,20
C229,MSFT,20
C607,GOOGL,20
C506,INTC,5
C793,META,5
C956,NVDA,5
C991,META,-10
C196,MSFT,20
C221,AAPL,5
C245,META,10
C977,TSLA,20
C80,AAPL,20
C780,MSFT,-10
C649,MSFT,5
C232,AMZN,10
C926,NVDA,5
C947,AAPL,10
C417,NFLX,10
C881,FAKE,10
C520,TSLA,10
C415,AMD,20
C306,INTC,-10
C759,NVDA,10
C588,NFLX,10
C57,GOOGL,10
C491,META,20
C679,NFLX,5
C438,TSLA,10
C155,MSFT,-10
C54,INTC,-10
C601,AMZN,20
C577,AAPL,20
C815,INTC,10
C709,TSLA,10
C375,TSLA,-10
C351,NFLX,-10
C252,AAPL,-10
C330,AMZN,-10
C923,AAPL,10
C999,FAKE,20
C372,NFLX,20
C539,MSFT,-10
C293,MSFT,-10
C408,INTC,10
C247,NFLX,5
C632,FAKE,10
C688,AMD,5
C574,NVDA,5
C503,AMZN,5
C857,GOOGL,20
C689,GOOGL,20
C471,AAPL,5
C856,GOOGL,20
C672,META,-10
C644,AMD,10
C195,MSFT,20
C434,NFLX,5
C781,TSLA,10
C85,AMZN,20
C655,AMD,20
C108,AMD,20
C364,GOOGL,-10
C392,META,-10
C568,NVDA,20
C152,AAPL,20
C386,AMZN,-10
C194,MSFT,10
C415,AMZN,10
C301,NVDA,10
C168,MSFT,20
C324,INTC,10
C968,TSLA,-10
C307,META,20
C91,META,20
C280,AMD,10
C945,MSFT,20
C29,AMD,-10
C812,AMZN,10
C331,NFLX,-10
C541,AAPL,20
C594,AAPL,20
C433,GOOGL,-10
C645,NVDA,20
C4,MSFT,-10
C861,AAPL,-10
C896,INTC,20
C720,INTC,10
C853,GOOGL,20
C528,META,20
C465,NVDA,5
C123,AMZN,5
C931,AMZN,-10
C687,META,5
C507,INTC,5
C831,FAKE,20
C619,NFLX,5
C605,MSFT,5
C467,FAKE,10
C405,MSFT,10
C839,TSLA,-10
C89,META,10
C984,AMZN,5
C597,NFLX,-10
C939,TSLA,5
C863,AAPL,5
C279,NVDA,10
C17,MSFT,20
C761,TSLA,5
C979,AAPL,5
C315,INTC,10
C267,AMD,10
C258,FAKE,-10
C110,MSFT,-10
C837,MSFT,10
C339,GOOGL,-10
C189,INTC,-10
C353,AMD,10
C402,TSLA,5
C879,META,-10
C993,INTC,20
C359,NFLX,-10
C175,META,10
C579,FAKE,5
C416,NVDA,5
C303,TSLA,20
C323,FAKE,20
C425,MSFT,5
C633,NVDA,5
C592,NVDA,5
C593,NFLX,20
C272,AAPL,-10
C922,META,5
C982,INTC,-10
C934,INTC,5
C938,TSLA,-10
C730,AMD,10
C108,NVDA,-10
C686,GOOGL,5
C976,META,-10
C63,AMZN,5
C487,FAKE,20
C72,MSFT,5
C866,AMD,10
C453,META,20
C825,AMZN,-10
C889,INTC,-10
C211,INTC,5
C72,AMZN,20
C917,NFLX,5
C816,NFLX,10
C759,AMZN,20
C387,TSLA,5
C141,INTC,20
C873,INTC,-10
C963,TSLA,10
C404,FAKE,-10
C850,META,-10
C830,INTC,20
C247,INTC,20
C871,AMZN,10
C940,NFLX,20
C843,GOOGL,-10
C342,NFLX,20
C131,AAPL,5
C240,FAKE,-10
C486,TSLA,20
C270,TSLA,5
C839,AAPL,5
C510,AMZN,-10
C10,INTC,-10
C759,AMD,20
C701,FAKE,10
C501,META,-10
C111,NFLX,5
C198,AAPL,10
C82,TSLA,-10
C971,MSFT,10
C750,AMD,10
C486,AAPL,-10
C633,AMD,-10
C558,AMD,5
C895,GOOGL,-10
C97,META,10
C373,AMD,10
C648,INTC,5
C72,INTC,10
C276,INTC,5
C990,GOOGL,-10
C416,MSFT,10
C95,META,20
C839,AMZN,-10
C557,NFLX,5
C351,AMD,10
C418,INTC,20
C881,MSFT,5
C632,INTC,20
C46,NFLX,5
C296,FAKE,20
C840,NFLX,5
C793,MSFT,-10
C728,AAPL,20
C551,INTC,10
C772,FAKE,5
C280,META,5
C765,FAKE,5
C800,AMZN,10
C37,FAKE,5
C736,META,-10
C281,AAPL,-10
C21,AMZN,20
C217,NVDA,10
C357,AAPL,5
C989,AMZN,5
C338,GOOGL,-10
C41,FAKE,10
C905,INTC,20
C521,META,-10
C673,AMD,5
C384,AAPL,-10
C431,AMD,10
C431,GOOGL,5
C938,TSLA,5
C556,GOOGL,10
C942,MSFT,10
C346,AAPL,5
C147,GOOGL,20
C510,META,-10
C262,META,10
C711,MSFT,-10
C870,FAKE,20
C165,FAKE,-10
C534,MSFT,5
C383,META,20
C156,TSLA,10
C69,AAPL,5
C469,META,5
C321,INTC,-10
C586,NFLX,-10
C288,NFLX,10
C56,AAPL,5
C608,TSLA,10
C843,GOOGL,10
C930,NFLX,-10
C25,INTC,20
C2,AAPL,5
C307,GOOGL,20
C784,NVDA,-10
C337,MSFT,20
C222,GOOGL,-10
C957,GOOGL,5
C828,NVDA,20
C307,META,-10
C893,AMD,-10
C432,META,5
C181,AMZN,-10
C220,MSFT,10
C242,MSFT,-10
C76,AAPL,-10
C921,INTC,10
C69,AMD,-10
C252,META,10
C106,AAPL,10
C258,INTC,-10
C262,MSFT,5
C307,INTC,10
C760,NVDA,10
C612,META,-10
C402,FAKE,-10
C80,FAKE,5
C27,AMZN,10
C936,AMD,20
C886,MSFT,10
C114,AMZN,20
C489,GOOGL,-10
C858,AMD,5
C74,MSFT,5
C521,GOOGL,20
C980,AMD,10
C81,GOOGL,20
C957,AAPL,20
C416,META,5
C85,TSLA,-10
C666,AAPL,10
C544,INTC,5
C509,NFLX,10
C884,AAPL,5
C917,MSFT,20
C178,MSFT,20
C52,INTC,10
C933,INTC,10
C726,AMZN,20
C65,MSFT,5
C654,TSLA,10
C155,AAPL,10
C947,AMZN,20
C980,MSFT,10
C219,FAKE,20
C7,META,10
C737,GOOGL,5
C781,INTC,5
C990,FAKE,-10
C119,AMZN,-10
C640,NVDA,20
C419,GOOGL,20
C268,META,10
C803,NFLX,-10
C828,TSLA,10
C782,NFLX,5
C527,INTC,-10
C880,NVDA,10
C268,AAPL,20
C260,AMZN,5
C750,TSLA,5
C477,FAKE,-10
C954,META,5
C540,NVDA,10
C568,TSLA,10
C264,GOOGL,10
C672,NFLX,-10
C163,GOOGL,20
C665,META,20
C365,GOOGL,-10
C491,FAKE,5
C718,AAPL,-10
C401,GOOGL,5
C923,NVDA,-10
C861,INTC,5
C118,AMD,20
C757,AMD,-10
C401,FAKE,10
C155,TSLA,5
C371,AMD,10
C169,FAKE,20
C11,GOOGL,-10
C266,NFLX,-10
C355,AMZN,5
C88,AAPL,-10
C502,AAPL,10
C795,AMD,20
C7,NFLX,20
C687,MSFT,20
C917,AMD,5
C281,FAKE,5
C854,TSLA,5
C446,AMD,5
C334,AMD,20
C988,INTC,10
C302,NFLX,20
C28,AMZN,5
C447,INTC,-10
C616,GOOGL,-10
C280,TSLA,-10
C590,TSLA,5
C670,MSFT,5
C113,NFLX,10
C579,GOOGL,10
C527,GOOGL,-10
C81,GOOGL,5
C299,MSFT,20
C722,AMZN,-10
C624,AMZN,5
C640,MSFT,10
C228,TSLA,20
C166,AAPL,20
C490,FAKE,20
C33,NVDA,10
C59,GOOGL,10
C466,AAPL,10
C486,AMZN,10
C220,MSFT,10
C462,NVDA,-10
C613,AMZN,20
C783,MSFT,10
C736,TSLA,5
C696,TSLA,10
C969,GOOGL,5
C365,AAPL,5
C662,FAKE,-10
C702,FAKE,-10
C827,META,5
C29,FAKE,5
C419,AAPL,-10
C283,FAKE,-10
C62,MSFT,-10
C540,MSFT,-10
C250,NVDA,10
C305,INTC,20
C169,AAPL,20
C194,AMD,10
C586,MSFT,20
C416,GOOGL,5
C814,TSLA,20
C549,GOOGL,5
C174,INTC,10
C215,AAPL,-10
C107,NFLX,10
C456,GOOGL,10
C873,GOOGL,5
C638,AMZN,-10
C20,AAPL,5
C497,TSLA,-10
C455,AMZN,-10
C477,NVDA,10
C63,INTC,20
C784,TSLA,20
C554,NFLX,5
C354,AMD,20
C211,INTC,10
C122,FAKE,10
C26,INTC,5
C555,AMZN,-10
C933,AAPL,10
C718,NVDA,10
C10,AMZN,5
C8,NFLX,10
C515,NFLX,20
C497,META,20
C804,AAPL,20
C213,AAPL,-10
C948,INTC,-10
C637,TSLA,-10
C335,AMZN,-10
C214,FAKE,5
C625,NVDA,10
C600,INTC,5
C152,GOOGL,5
C465,MSFT,-10
C251,NFLX,10
C672,MSFT,20
C57,TSLA,10
C661,INTC,20
C561,AMZN,-10
C720,NFLX,20
C342,META,5
C639,NFLX,20
C277,TSLA,-10
C640,AMZN,-10
C413,NVDA,-10
C822,AMZN,10
C601,AMZN,20
C187,GOOGL,20
C599,AMZN,20
C270,META,20
C824,META,5
C996,NVDA,-10
C30,META,-10
C384,MSFT,5
C544,NVDA,20
C565,META,20
C723,GOOGL,5
C33,FAKE,20
C338,NFLX,10
C512,AMZN,10
C534,AAPL,20
C270,FAKE,-10
C932,GOOGL,-10
C199,NFLX,5
C409,AMD,10
C118,TSLA,-10
C729,NFLX,-10
C448,NVDA,5
C130,NFLX,20
C543,FAKE,-10
C424,AMZN,-10
C51,AMZN,5
C859,INTC,5
C947,AMZN,5
C255,META,20
C333,TSLA,10
C585,MSFT,20
C986,GOOGL,10
C109,FAKE,5
C466,INTC,10
C68,MSFT,-10
C460,AAPL,-10
C818,AMZN,-10
C884,TSLA,5
C178,TSLA,5
C582,TSLA,20
C628,INTC,10
C215,INTC,20
C569,AMD,20
C800,AMD,10
C723,META,-10
C701,MSFT,10
C495,META,10
C511,NVDA,20
C779,GOOGL,-10
C997,NVDA,5
C406,AMD,20
C711,TSLA,10
C556,AMD,5
C64,AMD,10
C8,AMD,-10
C493,AAPL,-10
C195,TSLA,10
C640,GOOGL,5
C263,AAPL,-10
C634,NFLX,-10
C877,TSLA,5
C809,INTC,10
C940,MSFT,20
C997,GOOGL,5
C241,NFLX,-10
C129,TSLA,-10
C299,GOOGL,10
C989,TSLA,10
C109,INTC,-10
C24,AMZN,10
C419,GOOGL,-10
C904,MSFT,-10
C231,INTC,5
C695,AMD,10
C403,AAPL,5
C557,NVDA,10
C504,AMD,5
C874,AMD,20
C760,MSFT,5
C254,GOOGL,10
C841,GOOGL,-10
C993,NVDA,10
C752,AMZN,-10
C664,TSLA,20
C748,TSLA,20
C244,NVDA,10
C52,AAPL,20
C143,TSLA,20
C230,NFLX,20
C718,NVDA,5
C277,NVDA,20
C218,NVDA,20
C556,FAKE,20
C793,MSFT,-10
C88,FAKE,5
C295,GOOGL,5
C107,MSFT,10
C691,FAKE,5
C210,AMD,-10
C629,GOOGL,5
C166,AMD,-10
C438,INTC,5
C215,NVDA,-10
C232,AMD,-10
C405,GOOGL,-10
C907,TSLA,20
C167,FAKE,10
C899,TSLA,-10
C353,TSLA,10
C356,AMD,10
C837,GOOGL,5
C540,FAKE,5
C737,NFLX,10
C769,META,10
C319,TSLA,20
C43,NFLX,-10
C836,NVDA,-10
C20,META,5
C55,GOOGL,20
C28,NVDA,20
C609,TSLA,20
C89,FAKE,20
C302,AMD,-10
C376,FAKE,20
C67,FAKE,5
C436,NFLX,10
C739,GOOGL,5
C822,NFLX,20
C329,AMD,10
C545,AMD,10
C154,INTC,10
C993,AMZN,10
C589,NVDA,5
C360,NFLX,10
C602,AMZN,5
C551,NFLX,5
C735,TSLA,10
C180,AAPL,-10
C408,AAPL,10
C339,INTC,-10
C571,META,-10
C919,META,10
C591,GOOGL,20
C813,META,20
C356,INTC,20
C167,AMD,-10
C254,INTC,5
C305,AMD,5
C301,AMZN,-10
C181,FAKE,20
C336,GOOGL,5
C426,INTC,-10
C337,AMZN,10
C831,NVDA,5
C854,TSLA,20
C96,FAKE,20
C488,NFLX,10
C65,INTC,10
C971,FAKE,5
C368,GOOGL,10
C202,TSLA,10
C489,AMD,20
C18,NVDA,10
C742,TSLA,-10
C880,GOOGL,5
C878,AAPL,-10
C45,TSLA,20
C373,INTC,-10
C151,AAPL,20
C913,TSLA,10
C603,NFLX,-10
C196,AMD,-10
C12,NFLX,20
C868,META,20
C5,TSLA,5
C816,NFLX,5
C3,FAKE,5
C536,MSFT,20
C952,NVDA,5
C399,AAPL,10
C623,AMD,10
C211,FAKE,10
C969,AAPL,-10
C726,FAKE,10
C159,META,20
C680,TSLA,-10
C516,GOOGL,-10
C577,META,5
C487,NFLX,5
C975,AMD,5
C654,NFLX,20
C983,NVDA,10
C728,TSLA,20
C962,NVDA,5
C836,NFLX,5
C746,NVDA,5
C450,AMZN,20
C489,MSFT,-10
C523,AMZN,10
C909,FAKE,10
C591,AMZN,5
C861,AAPL,20
C839,MSFT,-10
C529,TSLA,20
C354,AMZN,10
C647,GOOGL,10
C253,AMD,5
C491,AAPL,20
C344,GOOGL,-10
C537,NFLX,20
C61,GOOGL,-10
C579,INTC,-10
C17,AMD,10
C686,NFLX,20
C144,AAPL,5
C635,TSLA,20
C359,TSLA,10
C722,AAPL,20
C356,TSLA,5
C413,AMZN,5
C620,NFLX,-10
C54,AMD,20
C597,FAKE,5
C47,AMD,20
C875,GOOGL,-10
C897,AMD,-10
C322,AMZN,5
C191,AMD,-10
C97,GOOGL,20
C679,AAPL,10
C660,AMD,5
C266,META,-10
C117,GOOGL,20
C706,INTC,20
C566,NVDA,10
C583,AMD,-10
C297,INTC,10
C782,MSFT,5
C574,META,20
C755,AAPL,5
C3,GOOGL,10
C403,AAPL,5
C525,NFLX,5
C322,AAPL,20
C981,TSLA,-10
C944,TSLA,5
C261,INTC,20
C836,AMZN,5
C624,INTC,5
C560,AAPL,5
C482,META,5
C943,AMD,20
C530,AAPL,10
C582,NVDA,5
C112,MSFT,5
C241,NFLX,20
C54,TSLA,5
C539,AMZN,10
C961,INTC,10
C776,META,-10
C739,AAPL,-10
C27,GOOGL,20
C731,AMD,-10
C238,FAKE,5
C346,MSFT,20
C767,NFLX,-10
C290,FAKE,-10
C125,INTC,10
C179,GOOGL,20
C890,MSFT,5
C276,AAPL,-10
C74,TSLA,5
C899,AMZN,10
C380,TSLA,-10
C51,INTC,5
C51,NVDA,-10
C126,META,-10
C789,GOOGL,-10
C327,TSLA,5
C178,AMZN,20
C538,AMD,20
C254,AMZN,5
C545,GOOGL,10
C281,INTC,20
C813,AAPL,10
C23,INTC,20
C256,AMZN,5
C770,INTC,20
C757,AAPL,-10
C865,NFLX,10
C166,MSFT,10
C373,MSFT,-10
C9,FAKE,-10
C51,AMZN,5
C615,AMZN,10
C914,MSFT,-10
C63,TSLA,-10
C429,AMZN,5
C975,NVDA,-10
C959,TSLA,-10
C542,AAPL,10
C253,AAPL,-10
C719,AAPL,10
C561,META,10
C109,GOOGL,5
C603,AMD,20
C873,NVDA,20
C328,TSLA,5
C355,META,20
C40,META,-10
C324,TSLA,5
C722,META,10
C456,GOOGL,5
C654,FAKE,20
C868,META,-10
C856,GOOGL,5
C977,FAKE,5
C218,AMD,20
C935,META,5
C94,AMZN,-10
C442,AMZN,10
C547,AMD,10
C947,MSFT,-10
C752,NVDA,-10
C256,MSFT,-10
C849,AMZN,20
C526,TSLA,20
C133,AMD,-10
C100,AAPL,-10
C827,TSLA,-10
C286,MSFT,10
C158,AAPL,5
C462,MSFT,20
C410,AMZN,5
C385,AAPL,5
C233,MSFT,5
C555,GOOGL,5
C193,AAPL,-10
C366,INTC,10
C359,NFLX,-10
C654,GOOGL,5
C188,FAKE,-10
C562,MSFT,-10
C82,META,5
C211,META,10
C451,META,20
C262,INTC,5
C177,AMZN,10
C505,AAPL,10
C641,AMZN,20
C608,AMD,-10
C73,TSLA,10
C84,FAKE,5
C880,INTC,10
C183,AMD,5
C481,MSFT,20
C461,INTC,10
C99,AMD,10
C316,META,20
C450,GOOGL,10
C753,AAPL,20
C369,AMZN,20
C71,AAPL,5
C791,META,-10
C5,NFLX,5
C296,INTC,5
C722,INTC,-10
C458,AMD,10
C627,AMZN,20
C7,INTC,20
C784,MSFT,-10
C915,AMD,20
C687,NFLX,20
C480,NVDA,10
C849,META,20
C536,AMZN,-10
C957,MSFT,5
C788,MSFT,20
C53,FAKE,5
C148,AMD,-10
C840,AMD,20
C484,TSLA,10
C557,NFLX,10
C185,META,5
C748,GOOGL,10
C491,MSFT,5
C394,AMZN,10
C810,NVDA,10
C250,FAKE,20
C324,MSFT,-10
C324,MSFT,-10
C31,INTC,20
C455,FAKE,5
C79,GOOGL,5
C181,AMD,5
C98,TSLA,10
C8,INTC,-10
C197,FAKE,5
C62,TSLA,20
C957,FAKE,20
C483,MSFT,-10
C909,META,-10
C876,FAKE,-10
C231,TSLA,5
C626,AMD,-10
C109,TSLA,20
C275,AAPL,-10
C578,NFLX,-10
C2,AMD,10
C123,META,10
C463,AMZN,10
C603,MSFT,5
C207,GOOGL,5
C156,META,10
C964,MSFT,10
C800,FAKE,20
C215,GOOGL,10
C354,NVDA,20
C484,NVDA,10
C238,AAPL,20
C43,AMZN,5
C934,AMD,5
C184,AMZN,-10
C289,INTC,20
C457,FAKE,20
C102,AMD,-10
C396,FAKE,-10
C200,META,-10
C244,FAKE,5
C3,MSFT,5
C161,GOOGL,10
C249,FAKE,5
C347,TSLA,20
C183,INTC,20
C311,NVDA,-10
C860,FAKE,20
C434,NVDA,10
C248,AMZN,20
C564,FAKE,20
C640,NFLX,-10
C106,FAKE,20
C515,AMZN,10
C95,AMZN,-10
C462,FAKE,-10
C893,FAKE,20
C146,AMZN,-10
C590,AMD,5
C641,AAPL,5
C343,GOOGL,20
C734,GOOGL,10
C912,NVDA,10
C545,META,5
C27,NFLX,20
C937,INTC,20
C305,META,20
